Patch 12 paires Harting + 6x PC 16 out rack régie;130;;;;;
Patch 12 paires Harting mural;100;;;;;
Patch 8 paires + 1 PC16;100;;;;;
Patch 8 paires 15m;103.56;;;;;
Patch Y 48 voies;60;;;;;
Patch mural 8 embases (son + video + 230V);70;;;;;
Patch mural 8 embases (video + 230V);70;;;;;
Patch pour écran + son (derrière chaque écran);35;;;;;
Patch rack in;30;;;;;
Patch rack out;50;;;;;
Patience 8m de large, 5m de haut;150;;;;;
Patte de fixation perche large;95;;;;;
Patte fixation Perche Large;95;;;;;
Pavloff - Dsan Perfect Cue Mini;80;;;;;
Peinture intumescente Luribois'O en base aqueuse - NOIR - 20kg;469.88;;;;;
Pelicase - Valise PC1510;260.73;;;;;
Pelicase - Valise PC1560;284.38;;;;;
Pendrillon - h:5m, l:4m;24;;;;;
Pendrillon 1ml;10;;;;;
Pendrillon 3mx5m;20;;;;;
Pendrillon 4m x 6m;40;;;;;
Pendrillon 6m x 3m;40;;;;;
Pendrillon L:4m, H: 6m;40;;;;;
Pendrillon borgnolle noir - H : 6m, L : 3m, 300g/m2, M1;24;;;;;
Pendrillon côté de scène 3m x 3m noir;20;;;;;
Pendrillon fond de scène (2x 5m, hauteur : 3.5m), classe M1 ;160;;;;;
Pendrillon fond de scène 8m x 3m noir;30;;;;;
Pendrillon noir larg.2.90m en molleton CS 350g/m2, haut:3.50m plombé;220;;;;;
Personnel;9200;;;;;
Petit pied de micro;3;;;;;
Petit pied micro;3;;;;;
Petit pied;4;;;;;
Petit pieds micro K\&M 259B;46.09;;;;;
Petit pieds micro;4;;;;;
Petit pieds;3;;;;;
Petite Male câble son (XLR / Speakon);20;;;;;
Philips - ecrans 21 pouces 223V5LHSB;119;;;;;
Pied d'enceinte KM 21436B;57.91;;;;;
Pied d'enceinte noir avec manivelle 21302 K\&M;154.01;;;;;
Pied de caisse claire;6;;;;;
Pied de charleston + tilter;8;;;;;
Pied de cymbale;6;;;;;
Pied de levage;42;;;;;
Pied de table K\&M noir avec embase ronde lestée 232 - hauteur 175 mm;20.35;;;;;
Pied de table noir stable K\&M;22.56;;;;;
Pied enceinte 2m k\&m;8;;;;;
Pied enceinte k\&m 213 - 1.38m-2.15m;10;;;;;
Pied lumière;12;;;;;
Pied pince micro;6;;;;;
Pieds 3.5m projecteur/enceinte;12;;;;;
Pieds alu;3;;;;;
Pieds crémaillère 4,2m + barre;16;;;;;
Pieds d'enceinte;8;;;;;
Pieds de levage - ALT600 - h:6.00m - Charge max:250kg;100;;;;;
Pieds de levage 1T + accessoires;100;;;;;
Pieds de levage 250kg + accessoires;60;;;;;
Pieds de levage 250kg, 5m;80;;;;;
Pieds de levage à crémaillère;30;;;;;
Pieds de micro - 210/2B;35.76;;;;;
Pieds de micro KM;45;;;;;
Pieds de micro;3;;;;;
Pieds de projecteur ALT 290 - CMU 60kg + tourelle renforcée M10;15;;;;;
"Pieds en ""T""";10;;;;;
Pieds en T;10;;;;;
Pieds enceinte;10;;;;;
Pieds km 21436 + coupelle, hauteur : 2m;10;;;;;
Pieds levage;42;;;;;
Pieds lumière manfrotto + PC 1kw + bloc grada solo;20;;;;;
Pieds micro table;28.66;;;;;
Pieds à crémaille;25;;;;;
Pieds à crémaillère - 250kg - 6m;42;;;;;
Pieds à crémaillère 5m50;40;;;;;
Pieds à crémaillère avec Fourche;40;;;;;
Pieds à crémaillère;25;;;;;
Pile 1V5 AA Duracell PRO (10 pièces);5.5;;;;;
Pile 1V5 AAA Duracell PRO (10 pièces);4.95;;;;;
Pile 9V PP3 Duracell PRO (10 pièces);17.41;;;;;
Pile AA - LR6;0.8;;;;;
Pile LR06 AA 1.5V;0.7;;;;;
Pile LR06 AA;0.7;;;;;
Pile alcaline LR06 AA;0.7;;;;;
Pile alcalines LR06 AA - 1,5volt;0.7;;;;;
Pile alcalines LR06 AA - 1.5V;1;;;;;
Piles 9V (lot de 10) - 10/6LR61;17.76;;;;;
Piles AA (lot de 20) - 20LR06/ECO;6.62;;;;;
Piles AAA (lot de 20) - 20LR03/ECO;6.52;;;;;
Piles LR06 (lot de 10);8;;;;;
Pince IPD;10;;;;;
Pince micro professionnelle caoutchouc KM diamètre 34-40mm;3;;;;;
Pioneer - CDJ-2000 Nexus2;100;;;;;
Pioneer - CDJ2000 Nexus2;110;;;;;
Pioneer - Console DJ DJM900 Nexus;90;;;;;
Pioneer - DJM 900 Nexus2;100;;;;;
Pioneer - DJM900 Nexus2;110;;;;;
Pioneer - Lecteur CD DC CDJ2000 Nexus;90;;;;;
Pioneer CDJ 2000;80;;;;;
Pioneer DJM 900;80;;;;;
Pions accrochage;5.5;;;;;
Piquet de terre;65;;;;;
Pixel 4x4;40;;;;;
PixelBrick;25;;;;;
Piéce Détachée : Ref 1001.60.010 - ADB, pièce détachée reflecteur découpe ADB;170.8;;;;;
Plactic cover of base servobeam 5r;15;;;;;
Plaque 2 embases Speakon 8 points, 2 embases XLR femelle (Câble Klotz, Prises Neutrik);40;;;;;
Plaque 25 B22 (60x40);50;;;;;
Plaque 9 B22 (35x35);25;;;;;
Plaque chauffante (pour sel à fumée);20;;;;;
Plaque de réglage d'angle 16 à 30 degrès;153;;;;;
Plaque de réglage d'angle 5 à 10 degrès;154;;;;;
Plateau avec 4 roulettes Rythme et son;67.5;;;;;
Plateau rack;67.5;;;;;
Platine DJ Pioneer CDJ2000;70;;;;;
Platine DJ Technics SL-1200 MKII SI;1800;;;;;
Platine de suspension murale - CMU 120kg;106.78;;;;;
Platine fixation;40;;;;;
Platine murale de sélection de source;224;;;;;
Platine murale pour élingue - CMU 325kg;20.4;;;;;
Pochette Caméra Lewepro Adventura TLZ 30 II;37.28;;;;;
Poignée de serrage P10D;6.03;;;;;
Poly blanc + toile argent;20;;;;;
Pont 6m + pieds à crémaillère;80;;;;;
Pont Prolyte X30D 3m;10;;;;;
Pont Prolyte X30V 2m;10;;;;;
Pont contre scène 8m;40;;;;;
Pont de contre : Structure x30d prolyte 3m;15;;;;;
Pont de contre : pieds crémaillère 200kg / 5m;45;;;;;
Pont de face : Structure x30d prolyte 3m;15;;;;;
Pont de face : pieds crémaillère 200kg / 5m;45;;;;;
Pose - Dépose écran de projection;80;;;;;
Poste Intercom avec combiné;30;;;;;
Potence sur mesure pour fixation écran côté mur;700;;;;;
Poursuite Robert Julia - 1200W MSD;160;;;;;
Power-con vers XLR4(F);34;;;;;
Praticable (2m x 1m) avec pieds 40/60 cm;22;;;;;
Praticable (2m x 1m) avec pieds;22;;;;;
Praticable 1m x 2m intérieur - finition noir (sans pieds);303;;;;;
Praticable 2m x 1m (h : 80cm);22;;;;;
Praticable 2m x 1m, hauteur 20cm;22;;;;;
Praticable 2m x 1m, hauteur : 36x80cm, 12x14cm ;24;;;;;
Praticable 2m x 1m, hauteur : 40cm;22;;;;;
Praticable 2m x 1m, hauteur : 80cm;22;;;;;
Praticable 2m x 1m, pieds 40cm;22;;;;;
Praticable 2mx1m;22;;;;;
Praticable 2x1m h:80cm;22;;;;;
Praticable 80cm pour sur-élevé le systèmes;22;;;;;
Praticable batterie / DJ;12;;;;;
Praticable régie;22;;;;;
Praticables (2m x 1m) pour batterie (2m x 2m);22;;;;;
Praticables (2m x 1m) pour batterie (3m x 2m);22;;;;;
Praticables (2m x 1m) pour scène (5m x 4m);22;;;;;
Praticables (2m x 1m) pour scène (8m x 6m);22;;;;;
Praticables 2m x 1m, hauteur : 20cm;22;;;;;
Praticables 2m x 1m, hauteur à préciser;22;;;;;
Praticables pour batterie (3m x 2m);22;;;;;
Praticables pour scène (8m x 6m);22;;;;;
Prestation Cabaret Essec;416.67;;;;;
Prestation captation 3 caméras fixe + réalisation en direct + streaming;1500;;;;;
Prestation son et lumière intégration APT;833.33;;;;;
Prestation technique 18 juin - 29 juin;602.71;;;;;
Prestation technique 19 juin - 21 juin;2636.19;;;;;
Prestation éclairage - Eglise Notre-Dame;900;;;;;
Prise BNC HICON;5.5;;;;;
Prise en charge pour demande de devis (réparation écran principal) Grand MA 2 UltraLight, réparation après acceptation du devis de réparation;150;;;;;
Pro 25;0;;;;;
Processeur Audio Electrovoice DC One;80;;;;;
Processeur Nexo PS10;758;;;;;
Processeur Nexo PS8;592.87;;;;;
Processeur Rane AC 22B;250;;;;;
Processeur TDController stéréo pour PS10;758;;;;;
Processeur audio numérique DC One;60;;;;;
Processeur audio numérique;60;;;;;
Processeur numérique Electrovoice DC one;80;;;;;
Processeur subwoofer : Electrovoice DC One;80;;;;;
Processing DC One 2in/6out;30;;;;;
Processing système Electrovoice DC One;60;;;;;
Programmation 1 journée;400;;;;;
Programmation télécommande;200;;;;;
Projecteur ACL 2x 4 lampes;30;;;;;
Projecteur Cycliode;8;;;;;
Projecteur F1 - PAR 36 noir à transformateur incorporé;6;;;;;
Projecteur F1;10;;;;;
Projecteur Fresnel 2kW;20;;;;;
Projecteur LED 100W;50;;;;;
"Projecteur LED 150 W RGBW + couronne de 120 LEDS 0.2W CW OXO 
";;;;;;
Projecteur Martin Pro 400 (mode auto);25;;;;;
Projecteur Martin Pro 400;25;;;;;
Projecteur Plan Convexe Claire 1000/1200 W - 310 HPC Robert Juliat;403.12;;;;;
Projecteur Plan Convexe Claire 2000/2500 W - 329 HPC Robert Juliat;572.16;;;;;
Projecteur Plan Convexe Claire 2000W - C 201 ADB;499.8;;;;;
Projecteur Plan Convexe Claire 650/1000W - LUTIN 306LPC Robert Juliat;509.95;;;;;
Projecteur asservi - Starway Servobeam 5r mk2;1100;;;;;
Projecteur asservi Starway Servobeam 5r;80;;;;;
Projecteur asservie Lyre Led 120W;50;;;;;
Projecteur lumière noir BlackGun 400W;55;;;;;
Projecteur traditionnel : PC;8;;;;;
Projecteur traditionnel Horiziode ACP1001 - 1kw;12;;;;;
Projecteur traditionnel PC 1kw + gradateur solo;15;;;;;
Projecteur traditionnel PC 1kw;12;;;;;
Prolights Tribe - Projecteur sur batterie noir SmartbatHex 4x10W Full RGBAWUV;25;;;;;
Prolong de 10m/16A;0;;;;;
Prolyte - Accroche monotube 2m;6;;;;;
Prolyte - Collier de connection pour 2 pieds;3;;;;;
Prolyte - Collier de connection pour 4 pieds;5;;;;;
Prolyte - Embase ronde 60kg;30;;;;;
Prolyte - H30V pont carré - 1m;8;;;;;
Prolyte - H30V pont carré - 3m;24;;;;;
Prolyte - Jeu de 4 pieds alu, hauteur : 40cm;3;;;;;
Prolyte - Marche 100cm x 25cm x 20cm;11;;;;;
Prolyte - Monotube 2m;7;;;;;
Prolyte - Pièces de mise à niveau;1.5;;;;;
Prolyte - Praticable 2m x 1m noir;26;;;;;
Prolyte - Totem 3m carré + embase lourde;40;;;;;
Prolyte C012;14;;;;;
Prolyte L030;7;;;;;
Prolyte L200;12;;;;;
Prolyte L300;17;;;;;
Prolyte X30D 2m;8;;;;;
Prolyte X30D 3m;12;;;;;
Prolyte X30V L300;306;;;;;
Prolyte goupille;1.09;;;;;
Prolyte manchon;5.51;;;;;
Prolyte sécurité pour goupille;0.08;;;;;
Préampli AKG SE300B et Capsule AKG CK91;307.24;;;;;
Préampli SE300B et Capsule CK91;307.24;;;;;
Prémontage-démontage technicien - 1/2 journée;200;;;;;
Pupitre Lumière - Avolites Pearl 2004;200;;;;;
Pupitre Lumière - Avolites Quartz;200;;;;;
Pupitre de commande pour caméras;1900;;;;;
Pupitre lumière 24 voies;30;;;;;
Pupitre;5;;;;;
Pupitreur Congo Kid;4500;;;;;
Pupitreur lumière 1 journée;350;;;;;
Pupitreur lumière 2 journée;1000;;;;;
Pupitreur lumière Grand MA;500;;;;;
Pupitreur lumière jour 2;350;;;;;
Pupitreur lumière;350;;;;;
Pédale de grosse caisse;8;;;;;
QSC PLX3602;800;;;;;
QSC USA 1300;300;;;;;
RGB Link - Carte d'extension entrée HDMI;320;;;;;
RGB Link - Scaler vidéo Venus X1;1990;;;;;
RIO1608-D2	Yamaha RIO1608-D2;3733.33;;;;;
RIO3224-D2	Yamaha RIO3224-D2;6400;;;;;
RJ45 – 50m;360.22;;;;;
RL218 - Rouleau Lee Filters 218 1/8 C.T BLUE 7.62 x 1.22 m;79.8;;;;;
RL220 - Rouleau Lee Filters 220 White frost 7.62 x 1.22 m;79.8;;;;;
RL255 - Rouleau Lee Filters 255 Hollywood frost 7.62 x 1.22 m;71.86;;;;;
RL441 - Lee Filters 441 Full c.t straw 0.53 x 1.22 m;79.8;;;;;
RL443 - Rouleau Lee Filters 443 Quarter c.t straw 7.62 x 1.22 m;79.8;;;;;
RL711 - Rouleau Lee Filters 711 Cold blue 7.62 x 1.22 m;79.8;;;;;
ROBERT JULIAT - Découpe 613 SX 1 Kw 28/54 (ou équivalent);15;;;;;
RS119 - Rouleau Rosco Supergel 119 Light Hamburg Frost 7.62 x 0.61 m;96.66;;;;;
RVE - Bloc gradateur 6x3kW;1434;;;;;
R\&S - Clictop 3u;135.52;;;;;
R\&S - Rack régie pour M32R - 16u vertical - 16 horizontal;628.58;;;;;
Rack 12u Pour Vi;839.16;;;;;
Rack 12u Rythme et son;242;;;;;
Rack 12u;100;;;;;
Rack 14u Rythme et son;258;;;;;
Rack 19 pouces 4U pour Compact Stagebox;225.96;;;;;
Rack 2u Rythme et son (pour stagebox);218;;;;;
Rack 2u Rythme et son;218;;;;;
Rack 2u clictop Rythme et son;113.52;;;;;
Rack 8u Rythme et son;207.68;;;;;
Rack Ampli 4 canaux (DX24 + DX48) avec processeur NX241;130;;;;;
Rack Ampli 4 canaux (DX24 + DX48);160;;;;;
Rack Clic Top en bois Rythmes et Sons 3U - profondeur 440 mm;107.2;;;;;
Rack Clic Top en bois Rythmes et Sons 6U - profondeur 440 mm;132.88;;;;;
Rack DJ 10u Rythme et son;391.6;;;;;
Rack Open Road 6U Rythme et Son;188.32;;;;;
Rack Studio 12u noir;180;;;;;
Rack d'effets;200;;;;;
Rack local 48kHz Vi5000/7000 Cat5;31919.16;;;;;
Rack régie - M32r, système HF UR4S + UR2 Sm58;180;;;;;
Rack régie 16u;427.68;;;;;
Rack régie 20u;531.52;;;;;
Rack régie console M32r + DL32 + RJ45 50m;150;;;;;
Rack régie video (Grille de sélection, écran monitoring, atem blackmagic);200;;;;;
Radial - Boite de direct J48;10;;;;;
Radial - J48 Boite de direct mono;10;;;;;
Ralonge P17 32A Tetra (3P+N+T) - 25m;345.68;;;;;
Rample ACP 4x250W, 110V;40;;;;;
Rappel sonorisation - Nexo PS8 x2 + amplification;80;;;;;
Recepteur Ear monitor EK300 G3;390.83;;;;;
Reducteur 63A Tetra vers 32A Tetra;65;;;;;
Reglette 120;10;;;;;
Remise commerciale;202.76666;;;;;
Remise exceptionnelle;314.08;;;;;
Remplacement Triac de sortie;30;;;;;
Repas - tarif syndeac;18.4;;;;;
Reprise ancien écran de projection en l'état;500;;;;;
Retour : Système Nexo PS15 x 2 + amplification stéréo;100;;;;;
Retour DJ Nexo PS8;948.1;;;;;
Retour JBL SRX712m;35;;;;;
Retour Nexo PS15 x2 + amplification;120;;;;;
Retour Nexo PS15;35;;;;;
Retour Nexo PS8 x2 + amplification;80;;;;;
"Retour actif Proel - 10"" - 250W";309.54;;;;;
Retours - Système Nexo PS15 x 2 + amplification stéréo;100;;;;;
Retours APG DS 12 600W;875;;;;;
Retours Nexo PS15 + amplis;40;;;;;
Robe - Automatique Robin 600 LEDWash;120;;;;;
Robe - LedBeam 350 - Lyre led wash asservie 6.5$^\circ$-60$^\circ$ led à couteaux;170;;;;;
Robe Lyre Colorwash 575 XT;60;;;;;
Robert Julia - Bloc gradateur 6x3kw;30;;;;;
Robert Julia - Bloc lumière 6x3kW + DMX 5 points 5m;30;;;;;
Robert Julia - Bloc lumière 6x3kw;30;;;;;
Robert Julia - Découpe 613SX;25;;;;;
Robert Julia - Découpe 614;25;;;;;
Robert Julia - Découpe 614S;28;;;;;
Robert Julia - Découpe 614SX;25;;;;;
Robert Julia - Découpe 713SX + porte-gobo;30;;;;;
Robert Julia - Découpe 713Sx;40;;;;;
Robert Julia - Découpe 714SX 2kw 15$^\circ$-38$^\circ$;40;;;;;
Robert Julia - Iris;16;;;;;
Robert Julia - Porte Gobo pour 713Sx;10;;;;;
Rockbag Stand Bag RB25580;14;;;;;
Rotules;6;;;;;
Rouleau Filtre gélatine ROSCO Supergel 132 frost Quarter Hamburg Frost (762cm x 61cm);150;;;;;
Rouleau Gaffer Noir;8.75;;;;;
Rouleau Gélatine 137;79.8;;;;;
Rouleau Gélatine 716;79.8;;;;;
Rouleau Gélatine 778;79.8;;;;;
Rouleau de Tunnel Tape;45.26;;;;;
Rouleau de gaffer noir 50m;10;;;;;
Routeur Wifi + Ipad;40;;;;;
Ruban adhésif Phosphorescent économique HPX - 14mm x 10m;18.05;;;;;
Réalisateur - journée;500;;;;;
Réalisateur switcheur;750;;;;;
Réalisation fiche technique Dome;400;;;;;
Récepteur HF double Shure UR4D+;3336.68;;;;;
Récepteur UHF SHURE UR4D+ 2 canaux;90;;;;;
Récepteur UHF Shure UR4D+;90;;;;;
Récepteur double UR4D+ J5E;100;;;;;
Réducteur 125A Tétra -> 63A Tétra;10;;;;;
Réflecteur argent/or soft;15;;;;;
Régie Black Magic 4 in SDI + 4 in HDMI;785;;;;;
Régie DJ : 2x CDJ-2000 NXS2 + 1x DJM-900 NXS2;250;;;;;
Régie DJ CDJ2000 Nexus x2 + DJM 900;200;;;;;
Régie Son - Midas M32R + DL32 + RJ45 50m;200;;;;;
Régie Video Black Magic;200;;;;;
Régie générale - 2 jours;1000;;;;;
Régie intercom + 1 postes;100;;;;;
Régie intercom + 2 postes;140;;;;;
Régie intercom HF + 2 postes;140;;;;;
Régie lumière - Avolites Quartz;100;;;;;
Régie son - Midas M32;100;;;;;
Régie vidéo 4 entrée / 1 sortie;120;;;;;
Régisseur - jour;400;;;;;
Régisseur général - jour;400;;;;;
Régisseur général 1 journée;500;;;;;
Régisseur général;500;;;;;
Régisseur générale - journée (7-10 mars);700;;;;;
Régisseur générale - journée;400;;;;;
Régisseur lumière (7-9 mars);500;;;;;
Régisseur lumière;500;;;;;
Régisseur son (7-9 mars);500;;;;;
Régisseur son (taux horaire);21.73;;;;;
Régisseur son -  journée;500;;;;;
Régisseur son - 1 journée;333.33;;;;;
Régisseur son - journée;500;;;;;
Régisseur son-vidéo - 1 journée;500;;;;;
Régisseur son;500;;;;;
Régisseur;250;;;;;
Réparation - remise en place toile;200;;;;;
Réparation 1h;60;;;;;
Réparation haute technicité;60;;;;;
Résidence - 1 journée;400;;;;;
S 3802 S  Chargeur / Alimentation V-MOUNT 2 voies séquentielles;235;;;;;
SDI 100 M;190;;;;;
SDI 140 M;230;;;;;
SDI 20 CM;20;;;;;
SDI 30 M;115;;;;;
SDI 5 M;32;;;;;
SDI 50 M;140;;;;;
SDI adaptateur femelle-femelle;20;;;;;
SECUTAPE/NJ - Ruban adhésif vinyl rayé Noir-Jaune 3M - 50 mm x 33 m;8.37;;;;;
SENNHEISER - Capsule e835 pour émetteur main Sennheiser;10;;;;;
SENNHEISER - Capsule e945 pour émetteur main Sennheiser;10;;;;;
SENNHEISER - Emetteur main EW100 (sans capsule);25;;;;;
SENNHEISER - Rack double recepteur EW100;60;;;;;
SENNHEISER - Rack recepteur EW100;30;;;;;
SF/BOUCHON5L - Bouchon avec quick connect pour bidon 3L et 5L Smoke Factory;29.24;;;;;
SHURE - Capsule Shure Beta87 pour émetteur main UR2;10;;;;;
SHURE - Emetteur main UHF UR1;35;;;;;
SHURE - Emetteur main UHF UR2 (sans capsule);35;;;;;
SHURE - Eméteur main numérique sur accu avec capsule SM58;216.65;;;;;
SHURE - Kit GLXD14E-85 : système HF numérique sur accu;473.19;;;;;
SHURE - Micro HF UR2 Sm58 + récepteur UR4;40;;;;;
SHURE - Micro cardioïde SM58;8;;;;;
SHURE - RPW112 - Capsule SM58, tête cardioïde;20;;;;;
SHURE - UR2 - Emetteur main;30;;;;;
SHURE - UR4D - double récepteur;80;;;;;
SHURE - UR4D recepteur UHF 2 canaux;90;;;;;
SHURE - URT2 - Kit de mise en rack;32.31;;;;;
SI IMPACT - Console numérique 32 voies - USB - iPad Contrôle;3199;;;;;
SIRUI - Trépied vidéo avec rotule;200;;;;;
SK100G4 - Emetteur de poche Sennheiser G4 série 100;249.16;;;;;
SM 57;0;;;;;
SM 58;0;;;;;
SM57;8;;;;;
SOUNDCRAFT - Console 8 voies - EFX8;30;;;;;
SOUNDCRAFT - EFX8 - Console analogique 8 pistes;20;;;;;
SOUNDCRAFT - EFX8 - Console de mixage (input : 8mono / 2st);30;;;;;
SOUNDCRAFT - Si Expression 16;80;;;;;
SOUNDCRAFT - Si Expression 1;80;;;;;
SOUNDCRAFT - SiExpression 1 - Console Son numérique 16in/16out;80;;;;;
SOUNDCRAFT - Vi1 - Console numérique 32in/27out + stagebox 32in/16out - Touret fibre 50m;350;;;;;
SRS - Shutter DMX 5pts;30;;;;;
STARCOLOR 240W - Projecteur d'ambiance à led 24x10w RVBW - IP65;780;;;;;
STARWAY - BeamKolor 1215HD - Par à LED 180W - RGBW;35;;;;;
STARWAY - Beamkolor 1215HD - Par LED 180W RGBW;35;;;;;
STARWAY - Bloc lumière solo 2kW;20;;;;;
STARWAY - Gradateur Solo 2kw;8;;;;;
STARWAY - Gradateur solo 16A;10;;;;;
STARWAY - Par LED Beam 180w;35;;;;;
STARWAY - Par LED TrussKolor 7x10W RGBWUVA;15;;;;;
STARWAY - Par LED Trusskolor 710 UHD - 70W RGBWUVA;20;;;;;
STARWAY - Servobeam 5R : Lyres Beam 5R;80;;;;;
STARWAY - Servobeam 5r - Lyre Beam à décharge;80;;;;;
STARWAY - Servobeam 5r mk2;1190;;;;;
STARWAY - Splitter DMX 1/6;20;;;;;
STARWAY - Splitter DMX SLI 4 RU 1->4;30;;;;;
STARWAY - Splitter DMX;30;;;;;
STARWAY - projecteur asservi Servobeam 5r;60;;;;;
SX29200 - Elément de structure tri série SX 290 - longueur 2 m - alu;180;;;;;
Sac de rangement Benro Ranger ES30 noir;43.03;;;;;
Salle A01-A02 - Sonorisation 2 enceintes;120;;;;;
Salle A103 - Sonorisation 1 enceinte;80;;;;;
Samedi / exploitation : Technicien - 1 journée;350;;;;;
Samedi 13/11 - Régisseur chef éclairagiste;500;;;;;
Samedi 13/11 - Régisseur son;500;;;;;
Samedi 13/11 - Sonorisateur face - retour;500;;;;;
Samedi 13/11 - Technicien lumière/son/structure;430;;;;;
Samedi 30 mai 2015 - 3 services;300;;;;;
Samson DI Stéréo;0;;;;;
Sandisk - Disque SSD Extreme;170;;;;;
Sangle;12.5;;;;;
Scaler HDMI VGA SDI;80;;;;;
Scaler sortie VGA;80;;;;;
Scaler/sélecteur vidéo - Kramer - VP-734;1990;;;;;
Scanners Martin Pro 518;40;;;;;
Scène 10m x 5m, hauteur : 1m (2x garde-corps latéraux, 2x escaliers);750;;;;;
Scène 3m x 5m, h : 40cm;165;;;;;
Scène 6m x 4m, hauteur : 80cm;600;;;;;
Scène 6mx4m;264;;;;;
Scène praticable 24m2;528;;;;;
Scène praticable 8m x 7m, hauteur : 80cm avec garde corps et 2 escaliers;1400;;;;;
Selecteur de sources VGA / HDMI avec remote sur estrade - Kramer DIP30 + Kramer RC-52N;800;;;;;
Selecteur de sources VGA / HDMI avec remote sur estrade : permet de diffuser au choix les ordinateurs portables ou le TBE sur le vidéoprojecteur - Kramer DIP30 + Kramer RC-52N;800;;;;;
Sennheiser - Casque Dynamique fermée HD25;124.16;;;;;
Sennheiser - EM100G3 récepteur simple;30;;;;;
Sennheiser - EW100/935G3 - Micro main sans fil + récepteur ;540;;;;;
Sennheiser - Kit - 4 liaisons HF, recepteur 4xEM100G3 + ASA 1, émetteur 4xSK100G3;250;;;;;
Sennheiser - Liaison Micro HF main;80;;;;;
Sennheiser - MKE2-EW gold - micro cravate;25;;;;;
Sennheiser - Micro cardioïde MD421-II;15;;;;;
Sennheiser - SK100G3 bodypack;30;;;;;
Sennheiser E608;125;;;;;
Sennheiser MD421 II;331.76;;;;;
Sennheiser e604 pack 3 micros;290.16;;;;;
Sennheiser e906;165.36;;;;;
Serato SL2 - boitier + CD;80;;;;;
Serrure Rack Rythme et son;5.31;;;;;
Serrure Rack;5.94;;;;;
Serrure rack;5.94;;;;;
Service transport praticable;100;;;;;
Servo Beam 5R en flight;1190;;;;;
Servo Color 4K en flight;1190;;;;;
Set Batterie Yamaha MC Absolute;122;;;;;
Set Cymbales Sabian Série AA 5 pc;60;;;;;
Shure - Antenne déporté omni-directionnelle;40;;;;;
Shure - Beta52;10;;;;;
Shure - Beta91A;15;;;;;
Shure - Capsule Beta58;15;;;;;
Shure - Capsule Beta87 pour UR1;20;;;;;
Shure - Capsule Beta87;30;;;;;
Shure - Capsule Sm58 pour UR1;10;;;;;
Shure - Capsule Sm58;15;;;;;
Shure - Ear-monitor PSM1000;100;;;;;
Shure - Emetteur body-pack GLXD1;211.04;;;;;
Shure - Emetteur body-pack UR1;30;;;;;
Shure - Emetteur body-pack UR2;30;;;;;
Shure - Emetteur body-pack;35;;;;;
Shure - Emetteur main UR2;30;;;;;
Shure - Kit HF UR4D + 2x UR2 + Capsule Beta58;180;;;;;
Shure - Micro Chant Beta58;10;;;;;
Shure - Micro cardioïde SM57;8;;;;;
Shure - Micro cardioïde SM58;8;;;;;
Shure - Micro dynamique Sm57;8;;;;;
Shure - Micro-cravate WL185;15;;;;;
Shure - RPW112 - Capsule Sm58, cardioïde;25;;;;;
Shure - Récepteur GLXD4;231.44;;;;;
Shure - Récepteur UHF UR4D 2 canaux;90;;;;;
Shure - Récepteur UHF UR4S 1 canal;45;;;;;
Shure - Récepteur double UR4D;90;;;;;
Shure - Sm58;8;;;;;
Shure - UA874 - antenne directive active;30;;;;;
Shure - ULX4Q - quad récepteur numérique;160;;;;;
Shure - ULXD1 - émetteur numérique de poche;30;;;;;
Shure - UR1 Emetteur main UHF;30;;;;;
Shure - UR1 émetteur body-pack simple;35;;;;;
Shure - UR2 Emetteur main;30;;;;;
Shure - UR2 émetteur main;35;;;;;
Shure - UR4D + 2x UR2 Sm58 : 2 micro HF;170;;;;;
Shure - UR4D Récepteur double UHF;80;;;;;
Shure - UR4D récepteur double;85;;;;;
Shure - capsule Beta58;15;;;;;
Shure Beta 57;110.44;;;;;
Shure Beta 58 A;132.29;;;;;
Shure Beta52;151.19;;;;;
Shure Beta57;117.68;;;;;
Shure Beta58A;151.19;;;;;
Shure Beta91;235.14;;;;;
Shure E604;112.32;;;;;
Shure SB902A - Batterie série GLX;51.6;;;;;
Shure SH55;20;;;;;
Shure SLX et micro DPA 4088;74;;;;;
Shure SM81;277.73;;;;;
Shure Sm 57;81.7;;;;;
Shure Sm58 - Micro chant cardioide;8;;;;;
Shure UR1 - Emetteur de poche;60;;;;;
Shure UR4D - Récepteur double;100;;;;;
Shute Beta 52;143.91;;;;;
Shute Beta 91;223.28;;;;;
Shutter DMX (5 pts);40;;;;;
Shutter DMX;40;;;;;
Si Expression 1 + Stage 16/8;120;;;;;
Si Expression 1 - 16in/16out;80;;;;;
Side Système Nexo Alpha E (EM x 2 + B118 x 2) + amplification stéréo;320;;;;;
Smart Hub 12x12;1095;;;;;
Smart Videohub 12x12;1045;;;;;
Smartview Duo Ecran de contrôle SDI;395;;;;;
Sommer Cable Elephant 440 (au mètre);8.08;;;;;
Sommer Cable SC Stage 22 Highflex SW (au mètre);0.79;;;;;
Son \& Lumière;1000;;;;;
Sono extérieur : Nexo PS15 x2 + amplification + pieds + câbles;100;;;;;
Sono intérieur : Nexo PS8 x2 + amplification + pieds + câble;80;;;;;
Sonomètre - DEM201;74.33;;;;;
Sonorisation Feu Artifice - Saint-Witz;833.33;;;;;
Sonorisation feu artifice - Cormeilles en Parisis;1000;;;;;
